id,title,author,publisher,comments
27855156,瓦尔登湖（央视朗读者朗读书目，梁文道、清华大学校长邱勇推荐。翻译家李继宏作12822字导读）【果麦经典】,亨利・戴维・梭罗，译者李继宏，果麦文化出品,天津人民出版社,181787
29618632,埃隆・马斯克传 埃隆马斯克亲自参与并公开推荐 《史蒂夫・乔布斯传》作者艾萨克森2023年最新力作 乔布斯、比尔・盖茨、马斯克一致认可的传记作家,沃尔特・艾萨克森,中信出版社,82587
29442149,暮色将尽(一份诙谐坦荡的老年手记),[英]戴安娜・阿西尔后浪,四川人民出版社,112607
23311849,边城（沈从文诞辰120周年纪念典藏版）精选沈从文代表性的小说25篇，同类版本中内容量之多居首！重寻湘西的自由朴野之美！,沈从文凤凰含章出品,武汉出版社,405894
29450689,半小时漫画中国史大全集（0-5）（中国史大全集！其实是一套严谨的极简中国史！看半小时漫画，通五千年历史！半小时漫画文库）,陈磊・半小时漫画团队；读客文化出品,海南出版社,179719
29468072,曾国藩传（张宏杰全新增补版：复盘曾国藩的人生路径及命运抉择。随书附赠：曾国藩家书典藏本）,张宏杰,民主与建设出版社,227830
29618518,半小时漫画中国地理（从长江长城到黄山黄河，半小时尽览祖国大好河山！）,陈磊·半小时漫画团队；读客文化出品,浙江科学技术出版社,39674
29444606,快乐就是哈哈哈哈哈,梁实秋时代华语出品,中国友谊出版公司,527483
29329642,人间失格（日本小说家太宰治代表作，一个对村上春树影响至深的绝望凄美故事）,（日）太宰治，杨伟译,作家出版社,123493
23590266,中国古代文化常识 （插图修订第4版）,王力主编后浪,北京联合出版公司,249649
29223969,假如给我三天光明（中小学生课外阅读指导丛书）彩插无障碍阅读 智慧熊图书,（美）海伦凯勒,商务印书馆,37563
23806793,三个火枪手 大仲马经典长篇小说，又名《三剑客》，多次翻拍为电影 世界名著典藏,（法）大仲马，李玉民译万亭文化出品,中央编译出版社,61428
29497917,钱从哪里来4：岛链化经济（著名金融学者香帅年度力作，探寻“钱从哪里来”的答案，帮你找到安全、向上的财富之路）,香帅;得到图书出品,新星出版社,28601
25283717,爱的教育(《语文》阅读丛书)人民文学出版社,（意大利）埃・德・阿米琪斯,人民文学出版社,151006
25285505,善平爷爷的草莓国际获奖绘本花园儿童图画故事书幼儿园宝宝亲子阅读幼儿图书,【日】松冈节   ；【日】末崎茂树绘,长江少年儿童出版社,100300
29557086,六个说谎的大学生（伊坂幸太郎年度ZUI喜欢的推理小说！小岛秀夫推荐）当当专享神秘线索卡*6,[日]浅仓秋成，酷威文化出品,四川文艺出版社,103504
29277023,新版林格伦作品选集・美绘版―― 长袜子皮皮,阿斯特丽德・林格伦,中国少年儿童出版社,354505
29476099,情商这门课，只能父母教（当当定制情绪温度计海报）著名教育专家唐雯倾心打造,唐雯，酷威文化出品,江苏凤凰文艺出版社,40395
29464694,非暴力沟通术：简单有效的高情商沟通法 任何冲突都适用的沟通公式，用不带伤害的方式化解冲突。随书附赠量身定制的“实践手册”,（西）皮拉尔・德拉托雷，文通天下出品,文化发展出版社,61511
29411813,人鱼陷落（高人气作者麟潜口碑代表作！）,"麟潜,博集天卷出品",湖南文艺出版社,70408
29389094,德鲁克 卓有成效的管理者（55周年新译本）,（美）彼得・德鲁克（PeterF.Drucker）,机械工业出版社,193798
29550297,如何成为会赚钱的妈妈,王不烦时代华语出品,中国友谊出版公司,14041
29580185,马伯庸见微系列套装：长安的荔枝+太白金星有点烦,"马伯庸,博集天卷出品",湖南文艺出版社,91604
29583905,软技能（一次收获30位名家的独家软技能，从此在职场不过时、不贬值、不可替代！）,刘擎等;得到图书出品,新星出版社,27902
29127509,杨绛传：永不褪色的优雅（精装版 附赠书签）,吴玲,青岛出版社,66912
29389821,世说新语（中华经典名著全本全注全译丛书-三全本・全2册）（100册以上团购请联系团购电话4001066666转6）,朱碧莲，沈海波译注,中华书局,78087
22891331,一年级大个子二年级小个子（注音版）/古田足日经典作品,(日)古田足日,接力出版社,401984
29426166,臣服实验（当当专享赠送设计师排版中英金句小册子）,（美）迈克・A.辛格(MichaelA.Singer) ，易灵运译,南京大学出版社,96167
28972888,等一朵花开（国民漫画家小林代表作）,林帝浣，果麦文化出品,浙江文艺出版社,157105
24029891,协和专家孕产大百科（汉竹）,马良坤丁国芳李宁,江苏科学技术出版社,155872
29447951,爆笑小古文漫画版 笑破肚皮 笑掉大牙 哭笑不得 小学生一二三四五六年级课外阅读趣味笑话漫画书（全套3册）,哈哈星球,二十一世纪出版社,39529
20803206,老舍集：茶馆,老舍,南海出版公司,140096
29519106,漫画小学生心理 全4册 自信力自控力社交力积极力  儿童心理健康教育漫画书 发展认知行为情绪管理与性格培养绘本故事书籍,翰图,广东人民出版社,36596
29492339,雪国（川端康成50周年纪念，惟一正式授權版，名校专家新译本）,（日）川端康成 ，新经典出品,南海出版公司,56877
24157995,苏格拉底的申辩 罗翔老师多次推荐,【古希腊】柏拉图  吴 飞  译/疏,华夏出版社,104888
29149544,中国历代政治得失(新版),钱穆,生活.读书.新知三联书店,172643
25278339,吸引力法则（稻盛和夫推荐学习的课程。掌握吸引力法则是创造梦想人生的关键！销售、谈判、职场、人际关系等成功工具书。）,（美）杰克·坎菲尔德，D.D.沃特金   译者：张彩，双螺旋文化出品,光明日报出版社,174227
29158141,青蛙和蟾蜍（拼音版）（7-12岁） 信谊世界精选图画书 （帮助孩子从“图像阅读”进入“文字阅读”）,作者 [美]艾诺·洛贝尔，译者潘人木、党英台,明天出版社,65607
29473869,bibi动物园：等你好久啦（“治愈系天花板”随手一翻，嘴角一弯！番外漫画集+精美贴纸随书送。）,bibi园长 ，新经典出品,南海出版公司,52907
29645159,橙黄橘绿半甜时：季羡林、史铁生、汪曾祺等文学大家 全新四时节令主题散文精品集，了解传统文化与生活美学的佳作,季羡林、史铁生、汪曾祺等，文通天下出品,光明日报出版社,136810
29544315,骆玉明古诗词课 复旦爆火诗词课！听骆老师讲诗词，总是鼻子酸酸的、心里暖暖的！张新颖、王安忆推荐！ 读客三个圈经典文库,骆玉明；读客文化出品,江苏凤凰文艺出版社,28172
29472587,如果历史是一群喵1-11（套装共11册）,肥志编绘，漫友文化出品,广东旅游出版社,55371
29418046,国际大奖小说--亲爱的汉修先生,（美）贝芙莉・克莱瑞,新蕾出版社,404551
29003014,内证观察笔记：真图本中医解剖学纲目（增订本）,无名氏述,广西师范大学出版社,94284
29497886,变量5：在中国这艘大船上（翻开这本书，让我们同舟共济。“变量”第五年，陪你在不确定中寻找确定）,何帆;得到图书出品,新星出版社,22733
27941248,张爱玲传：因为懂得，所以慈悲（一本书读懂张爱玲的传奇人生）,杨锦慧知书达礼出品,民主与建设出版社,48782
29444782,半小时漫画青春期（全2册）（青春期少年身心困扰，就读半小时漫画青春期，爆笑漫画讲害羞的问题）新老版随机发货,陈磊・半小时漫画团队；读客文化出品,天津科学技术出版社,38433
29554677,习近平著作选读第二卷普及本 （100册以上团购请联系团购电话4001066666转6）,习近平,人民出版社,
29465590,透过地理看历史+三国篇+大航海（套装版）,李不白,人民日报出版社,32127
28530853,论语 影响孩子一生的国学启蒙经典（注音彩图版）一二三年级儿童文学小学生课外阅读书籍名著,龚勋,北京日报出版社,61656
29554676,习近平著作选读第一卷普及本 （100册以上团购请联系团购电话4001066666转6）,习近平,人民出版社,
27942467,我不想离开你,(比)G.V.西纳顿,四川少年儿童出版社,89459
20104118,生命的重建（心灵导师露易丝・海的成名代表作，献给你的改变生命之书。《纽约时报》畅销书排行榜50周第1名，译成25种文字！）,（美）露易丝・海，徐克茹译,中国宇航出版社,236692
27872717,生命的重建 原版套装,（美）露易丝・海,中国宇航出版社,76732
29580170,鳄鱼（莫言新书！从小说家到戏剧家，莫言的华丽转型。心有大舞台，比小说还精彩！）,莫言,浙江文艺出版社,41492
28546022,地下室手记（罗翔老师推荐版本，荣登豆瓣2020年度读书经典类榜单，9.5分高口碑译文，千人五星好评！）,陀思妥耶夫斯基，译者：曾思艺，果麦文化出品,浙江文艺出版社,128920
29218560,古文观止（上下）古典名著全本注译文库,[清]吴楚材、吴调侯编选阙勋吾、张孝美、许凌云、曹日升等 导读 注译陈蒲清校订,岳麓书社,61069
29254497,千与千寻（宫崎骏作品。日本上映20周年特别纪念！）,宫崎骏原作磨铁文化出品,北京联合出版有限公司,131028
29409127,波西和皮普11册超值套装赠同款精美贴纸名字贴(小小聪明豆系列绘本)0-4岁低幼启蒙情绪管理习惯养成绘本，引导宝宝认识接纳情绪培养好品质，发现快乐，体验成长！,（德）阿克塞尔・舍夫勒,外语教学与研究出版社,470217
29556947,务虚笔记（史铁生著/半自传式作品）,史铁生,人民文学出版社,80370
29418319,中国最美的100个地方 图说天下 寻梦之旅,《图说天下》编委会,四川人民出版社,73208
29413233,张嘉佳十年文集限定礼盒（当当专享张嘉佳“十年之约”纪念信+手写寄语明信片+30*60cm精美桌垫+书签+护照册+旅行地图折页）,"张嘉佳,博集天卷出品",湖南文艺出版社,76305
29578550,梦、时间与短视频（亲爱的安先生 诗意化的美学知识 精密的创作技巧 视频美学技巧 视频剪辑制作运营策划广告营销书籍）,亲爱的安先生，磨铁文化出品,江苏凤凰文艺出版社,38355
29506684,写给青少年的古文观止全套5册正版小古文小学初中高中注音详解注释版中学生经典选读中国古诗词诗经大全古文翻译初高中古文观止考点解析书,无,民主与建设出版社,48323
25221236,心经、金刚经（简体、横排、注音、国学经典诵读本）,中华文化讲堂；谦德文化出品,团结出版社,70087
29629653,听风八百遍，才知是人间（史铁生、汪曾祺、梁实秋、丰子恺、沈从文等12位名家写给独行者的生命之书。我们生而破碎，用活着来修修补补）,史铁生等,华中科技大学出版社,157803
29379159,莫言的奇奇怪怪故事集（或许只有莫言这么大的脑洞，才能带你去人性深幽处探险！诺奖得主莫言作品！莫言亲自参与编选）,莫言；读客文化出品,江苏凤凰文艺出版社,43040
25306003,面纱：女性精神觉醒的经典之作,（英）毛姆 ;田伟华译知书达礼出品,开明出版社,64496
27858613,流浪地球・珍藏版,刘慈欣郝景芳等，捧读文化出品,沈阳出版社,38489
29428642,64种逆思维：帮你从社交坏情绪中轻松脱困（从烦恼到快乐的距离，只差一个思维转换）,【日】耶六（Jam）译者：寿梦丽,北京时代华文书局,63550
25220360,小镇喧嚣：一个乡镇政治运作的演绎与阐释,吴毅,生活书店出版有限公司,82314
29476504,人类群星闪耀时（雷军亲荐版）,斯蒂芬・茨威格，译者：姜乙，果麦文化出品,江苏凤凰文艺出版社,167016
25267154,秘密花园（《语文》阅读丛书）人民文学出版社,（美）弗朗西丝・伯内特,人民文学出版社,60507
29178684,中华人民共和国刑法（实用版）（根据刑法修正案十一修订）,中国法制出版社,中国法治出版社,101490
25112879,骆驼祥子 七年级下 名著阅读课程化丛书 导读版 人民教育出版社,老舍,人民教育出版社,255661
28527645,人教版快乐读书吧阅读课程化丛书 二年级上册套装（一只想飞的猫+小鲤鱼跳龙门+小狗的小房子+孤独的小螃蟹+“歪脑袋”木头桩）共5册 语文教科书配套书目,曹文轩、陈先云主编,人民教育出版社,116107
28530854,千字文 影响孩子一生的国学启蒙经典（注音彩图版）小学生一二三年级6-7-8-9岁课外阅读儿童文学名著,龚勋,北京日报出版社,63927
24197834,追问,丁捷时代华语出品,中共中央党校出版社,59125
29550547,超级工程来了 这就是中国力量  精装硬壳 揭秘大国工程里的科学奥秘 用科普讲好中国故事 走向世界的中国力量,四川少年儿童出版社,四川少年儿童出版社,24591
102772,三国演义（上、下，全二册）（团购电话:400-1066666转6）,罗贯中,人民文学出版社,311570
29159832,陆上行舟――一个中国记者的拉美毒品调查（央视记者刘骁骞用一段段生死旅途汇成深度调查实战手册。）,刘骁骞,人民出版社,45440
29261881,欧洲民间故事：聪明的牧羊人 五年级上册课外阅读（中小学生课外阅读指导丛书）无障碍阅读 彩插励志版,（意）伊塔洛卡尔维诺,时代文艺出版社,58506
29442386,献给阿尔吉侬的花束（新版）,（美）丹尼尔·凯斯，理想国出品,河南文艺出版社,131768
25250150,李毓佩数学童话集 小学低年级 彩色注音版,李毓佩,海豚出版社,155364
29306923,挪威的森林,【日】村上春树林少华译,上海译文出版社,417263
29444792,失明症漫记 诺奖得主萨拉马戈传世之作！一旦对他人的苦难视而不见，苦难就会在我们中间蔓延。梁文道、骆以军、周轶君、都靓推荐,[葡]若泽·萨拉马戈（JoséSaramago）；范维信译；读客文化出品,河南文艺出版社,94407
29448740,半小时漫画中国史0（中国历史从0开讲，从头到尾笑个不停！半小时搞懂中华文明从何起源！混子哥陈磊新作！半小时漫画文库）,陈磊·半小时漫画团队；读客文化出品,海南出版社,169360
28523790,我想要两颗西柚（大张伟私藏书单，力荐阅读。你们是平等的，那个人有权利知道，此刻的你正在喜欢Ta。）,胡辛束，果麦文化出品,浙江文艺出版社,109414
29194712,洋葱头历险记--罗大里故事精选（注音彩绘版）,贾尼·罗大里,中国少年儿童出版社,149808
23528840,古文观止（全2册·中华经典名著全本全注全译丛书/三全本）,钟基，李先银，王身钢,中华书局,134767
29389062,我爱这星河滚烫的人间：梁永安、戴建业等全力推荐！去经历，去冒险，路过山水万程，祝自己与温柔重逢。,韦娜，文通天下出品,水利水电出版社,51115
25186512,遥远的向日葵地（李娟继《羊道》《冬牧场》《我的阿勒泰》后全新长篇散文力作，中国好书、鲁迅文学奖）,李娟,花城出版社,151043
29134628,从零开始学写作：18套写作变现法则,杨晓菁 ;斯坦威出品,中国友谊出版公司,86705
28527648,安徒生童话 三年级上册 语文教科书配套书目 人教版快乐读书吧,曹文轩、陈先云主编,人民教育出版社,191275
29271222,基层女性（“玲玲Peter和四只猫”作品，探讨关于爱、金钱与精神世界的建立。）,王慧玲；磨铁文化出品,中国友谊出版公司,95680
29626625,素书 全2册 漫画智慧奇书 写给孩子的哲学启蒙 中国传统文化为人处世的人生智慧 小学生儿童经典国学课外阅读书籍,广东人民出版社,广东人民出版社,59962
29179605,宝宝脾胃好，病不找（凤凰生活）,李爱科,江苏凤凰科学技术出版社,64505
29496711,【精装硬壳】全2册儿童趣味百科全书漫画版 十万个为什么幼儿版 幼儿园探索版科普启蒙读物小学版一年级二年级三年级儿童绘本大全启蒙版,文彬,长江出版社,32257
22816624,四世同堂（值得每一代中国人阅读的文学经典 值得每一个中国人珍藏的民族记忆 ）,老舍,北京十月文艺出版社,192180
29578957,半小时漫画红楼梦（专治没耐心读红楼梦，这回终于算是读完红楼梦了！红楼梦处处都是梗，曹雪芹就是个段子手）,陈磊・半小时漫画团队；读客文化出品,文汇出版社,27685
29390884,当下的力量（白金版）埃克哈特?托利经典之作，我们这个时代具有影响力的心灵经典！畅销书作家张德芬导读推荐！,[德]埃克哈特・托利；曹植译,中信出版社,66301
29509144,快乐上等 女性怎样自在地活 电影《好东西》推荐《始于极限》《厌女》作者上野千鹤子与汤山玲子的辛辣对谈录,[日]上野千鹤子汤山玲子，马文赫译，未读出品,北京联合出版有限公司,27173
22800636,昆虫记 八年级上册推荐阅读(中小学生课外阅读指导丛书) 无障碍阅读 彩插励志版 260000多名读者热评！,（法）法布尔,时代文艺出版社,377734
29508079,刘星辰重案笔记（省厅专家破案笔记。15年刑警生涯，16宗亲历重案改编。随书附赠《18个刑法常识》小手册。）,刑警刘星辰，真故图书出品,北京联合出版有限公司,21849
28520828,新版・长青藤国际大奖小说书系・第3辑：作文里的奇案,【法】伊夫?格勒韦；李楹译,云南出版集团公司 晨光出版社,63947
25582851,叫魂：1768年中国妖术大恐慌（新版本）,孔飞力,上海三联书店,96413
27915450,经典常谈（《语文》八年级下推荐阅读，版本特别加入图解与注释，附录20853字《唐诗三百首》解析，更适合青少年无障碍阅读。）,朱自清，果麦文化出品,三秦出版社,47076
29460503,蛤蟆先生去看心理医生：漫画版（造福万千家庭的心理学知识读本，漫画版更温暖、更好读）,[英]罗伯特・戴博德，译者陈赢，果麦文化出品,四川文艺出版社,56899
29371694,佛陀传：全世界影响力深远的佛陀传记（原名故道白云，全世界佛学爱好者的入门书！）（读客这本史书真好看文库）,一行禅师；何蕙仪译；读客文化出品,河南文艺出版社,126967
25573904,我准备好上幼儿园了.你好幼儿园2-5岁入园早教启蒙行为指导小红花,北京小红花图书工作室,中信出版社,72165
27900637,做最勇敢的自己,[英]妮古拉·金尼尔，杨涤译,上海译文出版社,81072
25141757,宋朝的腔调：苏轼、欧阳修、黄庭坚、辛弃疾、陆游、司马光···千年宋词话人生！,石继航,广东人民出版社,93933
27866065,金波四季美文（注音美绘版）套装全4册,金波,长江少年儿童出版社,89825
24220938,尚童 牙婆婆（儿童医师张思莱倾情推荐，愉快教导孩子保护牙齿的妈妈书！吃过甜食，你有好好刷牙吗？）,苅田澄子冈部理香绘,北京联合出版公司,183178
29550576,你好，安东医生（全4册，平装套装，缓解就医恐惧，小动物的欢乐就诊记！3-6岁幽默故事绘本）,[日]西村敏雄,新星出版社,127646
29146271,鲁滨逊漂流记 六年级下册推荐阅读(中小学生课外阅读指导丛书)彩插无障碍阅读 智慧熊图书,（英）丹尼尔笛福,商务印书馆,66651
25257605,中华成语故事（注音美绘本）全国著名语文教师 窦桂梅推荐 爱上阅读系列,金波主编,北京教育出版社,150003
26436754,克林索尔的最后夏天（诺贝尔文学奖得主黑塞自传式作品。）【果麦经典】,[德]赫尔曼·黑塞， 译者：易海舟，果麦文化出品,天津人民出版社,123048
29393901,月亮和六便士,〔英〕毛姆苏福忠译,时代文艺出版社,108297
29463565,看见情绪价值：接住Ta的情绪，捧住Ta的心,苏菲雅姚彦宇,中国妇女出版社,48459
29295726,认知驱动：做成一件对他人很有用的事,周岭,人民邮电出版社,72728
25197810,尤尔小屋的猫,莉莉・海沃德、译者张玫瑰，酷威文化出品,百花洲文艺出版社,208515
25110325,守护故事的人(一部与《杀死一只知更鸟》相同深度和力量的作品),丽萨・温格特，酷威文化出品,百花洲文艺出版社,67371
25277865,上帝怀中的羔羊：美国普利策文学奖、法国费米娜文学奖获奖作品,[美]凯洛琳・米勒，酷威文化出品,四川文艺出版社,97312
28522577,人间至美：朱光潜经典散文集,朱光潜，酷威文化出品,花山文艺出版社,120372
24157581,魔力四射：如何打动、亲近和影响他人（一本改变人生思维方式的魔力读物，助你掌握社交技巧与领导魅力）,帕特里克・金，宗丹/田坤译,天津人民出版社,70821
28470980,阴谋与爱情,[德]J・B・卞若琳，纳青苗/李倩译,天津人民出版社,54391
25546541,空间简史(与《时间简史》《人类简史》《未来简史》并称“四大简史”),[意]托马斯・马卡卡罗,四川文艺出版社,159764
27911444,高尔基成长三部曲（童年、在人间、我的大学）,[苏]高尔基，桑卓译，酷威文化出品,四川文艺出版社,155232
28470981,谜案鉴赏,[美]莉比・菲舍尔・赫尔曼，汪德均/刘建洲/马遇乐译,天津人民出版社,46516
24157582,脱口而出，妙语连珠：令人终生难忘的即兴演说书（成功与否并不取决于经验多寡，而是在于使用什么样的方法）,安德里・赛德涅夫，廖露梅SanyingHuang王禹译,天津人民出版社,61794
25345990,间谍之死(拒绝好莱坞翻拍的年度作品，刺激程度超越《碟中谍》，更好看的悬疑推理小说，，更精彩的高科技犯罪！屏住呼吸，追击即将开始) 纤阅出品,[美]丹・马里兰，胡彭/吴晓菲/王一晴译,天津人民出版社,75392
27939503,焦虑日志,[英]柯瑞妮・斯威特（CorinneSweet） ，张蕾译，酷威文化出品,四川文艺出版社,63499
24157586,谋杀鉴赏（《读者的选择》最佳小说奖、国际推理小说“安东尼”奖提名。）,莉比・菲舍尔・赫尔曼汪德均王秋菊李红懿译,天津人民出版社,58336
25069963,呐喊――大屠杀回忆录（二战犹太大屠杀幸存者自述――一部震撼人心的自传）,曼尼・斯坦伯格，张佳敏余林杰译,天津人民出版社,61564
28541936,男孩的学习力,[日]富永雄辅，吴一红译，酷威文化出品,四川文艺出版社,141529
25069964,旋木情缘（《今日美国》畅销书获奖作品中国首发：一座重获新生的旋转木马，一段爱情的回归之旅）,堂娜・法萨诺，杨昱程王晓毅陈海滨译,天津人民出版社,48120
25254451,《另类间谍》（推理小说名家赫尔曼之战争三部曲 展现人性深处的生死博弈）,"[美]莉比・菲舍尔・赫尔曼 ,汪德均译",天津人民出版社,39850
25345988,有话说出来！（彻底颠覆社会人脉的固有方式，社交电池帮你搞定社交。社交恐惧症患者必须拥有的一本实用社交指南，初入大学和职场的“攻略”，拿起这本书，你也是“魏璎珞”）纤阅出品,【美】帕特里克・金，张捷/李旭阳译,天津人民出版社,38702
24157584,克隆版大脑（如果你脑子里的一切都被计算机复制，会发生什么事？国际斯坦福研究协会人工智能中心首席科学家理查德・瓦尔丁格倾力推荐）,"大卫・沃尔夫,陈海滨李娜译",天津人民出版社,27423
27889474,养成良好习惯，高效管理时间,杰米・希尔，刘阳晓露/关芊蔚/安捷译,天津人民出版社,36886
28486895,给孩子的财商启蒙书,齐艺萌，酷威文化出品,四川文艺出版社,34253
28470639,自游加州全攻略,[美]李・福斯特，杨安然/许宁译,天津人民出版社,34888
24157585,做个侃爷：精于闲聊 施展魅力（与任何人滔滔不绝的技巧）,帕特里克・金，邹鑫/何丹妮译,天津人民出版社,74255
25345987,安娜（“没有人写的比梅根・莱丽好！”星际宇宙、身世之谜、变异、幻觉、暗恋、成长……校园科幻小说经典之作，在这里追溯本源，探寻真实）纤阅出品,[美]梅根・莱丽，苏育翔/杜亚峰/王宇晴译,天津人民出版社,15241
28990247,基本演绎法,"刘洪波,李媛媛,刘潋,酷威文化出品",四川文艺出版社,61742
25480907,天啊，妈妈！羊驼是啥？（欧美版《向往的生活》，一个英国绅士的“羊倌,艾伦・帕克,天津人民出版社,18150
27869583,向上管理：与你的领导相互成就,萧雨，酷威文化出品,江苏凤凰文艺出版社,131817
28501920,我的第一本哲学启蒙书,(日)河野哲也等 ，田梦凡译，酷威文化出品,四川文艺出版社,15872
24157583,回归之路（普利策新闻奖得主讲述一个奇迹生还的真实故事。生命力战胜医学极限，意志力超越人类极限，用坚韧和爱续写人生！）,迈克尔・维特兹，陈海滨刘杨译,天津人民出版社,14046
29114596,汪曾祺的写作课,"汪曾祺,酷威文化出品",江苏凤凰文艺出版社,87515
28975082,订书匠,"[英]布里奇特・柯林斯,邹瑞莲译,酷威文化出品",四川文艺出版社,100567
25251357,鸟王的春天（暖心童话故事，孩子们的最爱。）,"(英)玛格丽特・埃莉诺・利・惠布利 ;尹宁,蒋方舟译",天津人民出版社,8558
25069967,《狗狗“青蛙”的夏天》（暖心童话故事，孩子们的爱。）,"玛格丽特・埃莉诺・利・惠布利杨欣,王雅琴译",天津人民出版社,13655
25342142,伦敦大火,[英]萨菲娜・德福奇，李晓林/李莹译,天津人民出版社,6755
28522619,格局,月夜生凉，酷威文化出品,江苏凤凰文艺出版社,18240
27898780,名人传 八年级下推荐阅读,[法]罗曼・罗兰，傅雷译，酷威文化出品,四川文艺出版社,47000
25301652,最佳命中率,六识，酷威文化、出品,四川文艺出版社,26041
28558781,女孩的学习力,[日]富永雄辅，吴一红译，酷威文化出品,四川文艺出版社,44412
28540776,乌合之众：群体心理研究（精装珍藏全译本）,(法)古斯塔夫・勒庞杨程程译，天河世纪出品,长江出版社,9493
28534494,陪伴是最好的爱：儿童情绪与行为管理指南,王意中众和晨晖出品,台海出版社,6713
25345989,圣诞老人（童话故事成真，真假圣诞老人！是谁向孩子伸出了“罪恶”之手？小女孩的指控让平安夜不再平安！不要拒绝，请轻声尖叫）纤阅出品,[英]萨菲娜・德福奇,天津人民出版社,12419
28999012,10分钟趣味科学(每天10分钟，帮助孩子解决“十万个为什么”的难题。15大主题，300个科学知识，最有趣的科学启蒙书，满足孩子的求知欲、好奇心。 中国台湾清华大学资讯工程系教授李家同倾情推荐！）,张永佶,台海出版社,24050
27918847,朝与同歌暮与酒,关东野客，酷威文化出品,江苏凤凰文艺出版社,26959
25342140,天真易得,[美]莉比・菲舍尔・赫尔曼，刘婧/庄菲娜/刘凡译,天津人民出版社,12041
28512326,那些听过却从未搞明白的问题,[西班牙]大卫・加耶（DavidCalle） ，姜宁译，酷威文化出品,四川文艺出版社,54734
28975801,乞力马扎罗的雪,"[美]欧内斯特・米勒・海明威,黄韵雅译,酷威文化出品",花山文艺出版社,52011
23966417,答案之书（精装）(我的人生解答书),保罗，酷威文化出品,百花洲文艺出版社,152800
25197768,无可替代的你,四十二吨，酷威文化出品,江苏凤凰文艺出版社,23302
27898748,给青年的十二封信 八年级下推荐阅读,朱光潜，酷威文化出品,江苏凤凰文艺出版社,62807
27926316,微表情密码,[波兰]卡西亚・韦佐夫斯基[波兰]帕特里克・韦佐夫斯基，陈天然译，酷威文化出品,四川文艺出版社,26790
28522578,极简中国史,吕思勉，酷威文化出品,江苏凤凰文艺出版社,27030
28997643,武汉抗疫日记-武汉封城76天一线亲历者的战疫实录！公益传递爱和希望！本书全部收益捐赠抗疫烈士家属！谨以此书，向所有抗疫英雄致敬！,新浪微博、新浪读书,北京联合出版有限公司,9873
28982857,从 0 到 1 打造个人品牌,王一九,电子工业出版社,25756
25248047,里娜的奇幻丛林,里娜・弗拉纳根，邹爱武胡一白译,天津人民出版社,11339
24188188,寻找时间的人（与《追风筝的人》《偷书贼》共同荣获美国年度最佳读物）（迪丽热巴推荐）,作者凯特・汤普森、译者闫雪莲；酷威文化出品,江苏文艺出版社,313071
25082398,囚鸟（与《1984》、《第二十二条军规》齐名的伟大小说）,库尔特・冯内古特董乐山译，酷威文化出品,百花洲文艺出版社,82389
28477052,成瘾：如何设计让人上瘾的产品、品牌和观念（第2版）,程志良,机械工业出版社,17252
28513066,季羡林：平淡从容才是真（一代大师季羡林经典散文集，精心选编，插图珍藏纪念本）,季羡林，天河世纪出品,长江出版社,3220
29124261,万物有趣：汪曾祺散文集,"汪曾祺,酷威文化出品",江苏凤凰文艺出版社,52787
25345986,人鱼公司（星爷《美人鱼》美国版，比《延禧攻略》更精彩的“复仇之路”，小美人鱼的“色诱”攻略，比《蓝色大海的传说》更浪漫的现代爱情轻喜剧新向标）纤阅出品,[美]卡罗林・米克尔森，湖丽婷/周梓瑶译,天津人民出版社,15996
28533351,记忆编码,[俄]亚瑟・杜姆切夫，雷雨晴译，酷威文化出品,四川文艺出版社,14443
28547341,致艾米丽的秘密手稿,[英]凯瑟琳・斯利，周唯译，酷威文化出品,四川文艺出版社,4000
28516538,小王子（法语原版翻译，精装全彩插图，全译本）,【法】安托万・德・圣-埃克苏佩里，赵博译，书田文化出品，有容书邦发行,中译出版社（原中国对外翻译出版公司）,5668
25546816,了不起的盖茨比（初高中课外阅读世界名著）,[美]F.S.菲茨杰拉德，酷威文化出品,四川文艺出版社,30124
28549977,从零开始学开公司（第二版）,姜天奇，孙桂明,电子工业出版社,8845
28512325,给孩子的古诗词,王馨，酷威文化出品,四川文艺出版社,6808
28495483,给快节奏时代的简单心理学,[英]乔尔・利维，曾宇翔译，酷威文化出品,四川文艺出版社,5761
27948473,西方美学史（全二册）,朱光潜，酷威文化出品,江苏凤凰文艺出版社,13345
25303200,藏在回忆里的风景（全二册）,素光同，酷威文化出品,四川文艺出版社,12247
27941577,谎言心理学,[英]米兰达・道尔，赵泽宇译，酷威文化出品,四川文艺出版社,21610
25580077,安妮日记,，[德]安妮・弗兰克译，贾雪，酷威文化，出品,四川文艺出版社,24367
28978103,公文式教育：全脑阶梯游戏2-4岁（套装共6册）当当定制版,日本公文出版编刘晓冉、康莉等 译书中缘出品,南海出版公司,8254
29144331,疯狂的科学实验,"[英]埃里克斯・伯依斯,马盈佳译，酷威文化出品",江西科学技术出版社,9580
29139015,墨菲定律,"萧雨,酷威文化出品",四川文艺出版社,5586
25322426,软刺：和《房思琪的初恋乐园》《伯德小姐》一样，触动读者的成长物语,[美]艾米丽・福里德伦德，酷威文化出品,四川文艺出版社,36085
29128854,我是猫 九年级下推荐阅读（精美四色插图521条完整注释 ）夏目漱石成名作,"[日]夏目漱石,李简言译,酷威文化出品",四川文艺出版社,31513
